WineID,WineDesignation,Category,CountryOfOrigin,Region,GrapeVariety,Year,AlcoholPercentage,BottleSize,PriceRange
3899,Single Vineyard Estate,White,Spain,Rioja,Riesling,2022,14.3,1L,Medium
3900,Rongalio Meruzzano,Red,USA,Oregon,Pinot Noir,2019,13.7,1L,Medium
3901,Jennifer's,White,Spain,Catalonia,Syrah,2004,13.8,0.75L,Premium
3902,Silverspoons Vineyard,Dessert,Argentina,Salta,Malbec,2014,12.9,0.75L,Low
3903,Vallon de L'Aigle,Sparkling,Chile,Maipo Valley,Malbec,2007,14.3,1L,Premium
3904,Feliz Vineyard,Dessert,Italy,Tuscany,Pinot Noir,2018,11.1,0.75L,Premium
3905,Botrytis Selection Noble,Red,Spain,Rioja,Cabernet Sauvignon,2019,11.2,1L,High
3906,Omaggio,White,USA,Sonoma,Malbec,2018,12.1,1L,Low
3907,Le Temps des Vendanges,Red,Germany,Rheingau,Syrah,2013,14.1,0.75L,Premium
3908,Pario,Dessert,Spain,Rioja,Pinot Noir,2023,11.2,1.5L,High
3909,Tirinto,Dessert,USA,Napa Valley,Riesling,2014,12.5,1L,Medium
3910,Areñes Sauvages,Rosé,France,Bordeaux,Fetească Neagră,2015,11.9,1L,Premium
3911,Pollen,Sparkling,Portugal,Douro,Syrah,2007,14.7,1.5L,Premium
3912,Sengia Rossa,Red,France,Bordeaux,Syrah,2005,13.8,0.75L,Medium
3913,Spaulding Vineyard,White,Australia,Hunter Valley,Pinot Noir,2004,13.2,0.75L,Premium
3914,La Capitana Barrel Reserve,Dessert,Germany,Mosel,Malbec,2015,14.3,1L,Premium
3915,1869,White,USA,Oregon,Fetească Neagră,2000,12.7,0.75L,Medium
3916,Camilla,Rosé,Romania,Murfatlar,Cabernet Sauvignon,2004,13.0,0.75L,Medium
3917,Clos de la Vieille Eglise,Red,Germany,Mosel,Chardonnay,2012,11.9,1L,Low
3918,Nostalgia,White,USA,Napa Valley,Tempranillo,2000,14.6,1L,Medium
3919,Templários Colheita Seleccionada,Dessert,Spain,Rioja,Riesling,2000,14.3,0.75L,Medium
3920,Sylvoz Brut,Sparkling,Romania,Cotnari,Malbec,2003,11.9,1.5L,Medium
3921,Zeta Dry,Dessert,Portugal,Douro,Sauvignon Blanc,2018,12.7,1.5L,Premium
3922,Killerman's Run,Sparkling,Portugal,Douro,Chardonnay,2006,11.8,1.5L,Premium
3923,Le Desir,Rosé,Germany,Rheingau,Syrah,2008,14.0,1L,Premium
3924,Destinéa,Sparkling,Portugal,Douro,Syrah,2003,11.6,0.75L,High
3925,Olé,Dessert,Romania,Murfatlar,Sauvignon Blanc,2021,12.7,1L,Medium
3926,Nine Generation,Dessert,Spain,Ribera del Duero,Tempranillo,2010,11.7,1L,High
3927,Domaine Mas Thérèse,Rosé,Spain,Ribera del Duero,Syrah,2004,15.2,1L,Premium
3928,Patriarch,Red,Australia,Barossa Valley,Merlot,2011,15.1,1.5L,Low
3929,Vigna S. Caterina,Dessert,France,Burgundy,Syrah,2015,14.5,0.75L,Premium
3930,Coliseum Block,Dessert,Spain,Ribera del Duero,Chardonnay,2022,12.3,1.5L,High
3931,Monte Ca' Bianca,White,Chile,Casablanca Valley,Tempranillo,2008,13.8,0.75L,High
3932,The Drunken Goose,Dessert,Portugal,Douro,Tempranillo,2015,14.4,1.5L,High
3933,P du Roy,Dessert,Italy,Piedmont,Fetească Neagră,2012,11.2,1.5L,Premium
3934,Bàtar,White,Spain,Rioja,Malbec,2005,14.4,1L,High
3935,Elevé en Muid,Red,Romania,Cotnari,Syrah,2012,13.2,1.5L,Low
3936,20 Years Old,White,Australia,Barossa Valley,Syrah,2012,13.6,1L,High
3937,Le Quare,White,Germany,Mosel,Fetească Neagră,2006,14.7,1.5L,Premium
3938,Cata de Consejero,Rosé,Romania,Murfatlar,Riesling,2010,11.5,0.75L,High
3939,9.99,Sparkling,France,Provence,Fetească Neagră,2004,12.9,1L,Medium
3940,Pindal,White,Italy,Sicily,Pinot Noir,2020,13.8,1L,High
3941,Prime Vigne,Red,Italy,Tuscany,Fetească Neagră,2010,13.4,0.75L,Low
3942,Narcissa Red,Rosé,USA,Oregon,Riesling,2007,15.0,0.75L,Premium
3943,Bossona Riserva,Rosé,Chile,Casablanca Valley,Merlot,2020,11.4,1.5L,High
3944,Oliane,Red,Chile,Maipo Valley,Pinot Noir,2002,15.3,1L,Medium
3945,Chateau d'Og,Red,USA,Napa Valley,Cabernet Sauvignon,2018,11.0,0.75L,Medium
3946,Lone Rider Premium Selection Estate Bottled,Rosé,Romania,Murfatlar,Syrah,2002,15.0,1L,Premium
3947,Dédication,Red,Australia,Barossa Valley,Pinot Noir,2012,11.4,1.5L,High
3948,Carmenère-Syrah,Dessert,Romania,Murfatlar,Pinot Noir,2010,14.1,1.5L,Premium
3949,Bruciagna Gran Selezione,Sparkling,Chile,Casablanca Valley,Merlot,2005,11.2,1.5L,Medium
3950,Áts Cuvée,Rosé,Germany,Rheingau,Chardonnay,2018,13.6,1L,Medium
3951,Heintz Family Vineyard,Red,Germany,Mosel,Riesling,2019,15.2,1L,Medium
3952,Egérie Extra Brut,Red,Germany,Mosel,Riesling,2017,14.2,1L,High
3953,Sonoma Estate,Sparkling,Portugal,Alentejo,Malbec,2000,11.1,1L,Medium
3954,Family Estate,Rosé,Portugal,Douro,Riesling,2006,12.2,1L,High
3955,Rapace,White,Argentina,Mendoza,Syrah,2021,14.6,0.75L,High
3956,Calasole,White,Germany,Rheingau,Pinot Noir,2019,14.0,0.75L,Medium
3957,Schrattenthal 9,Rosé,Romania,Cotnari,Merlot,2022,12.0,1.5L,Premium
3958,Esprit de Sarrail,White,Argentina,Salta,Pinot Noir,2015,12.9,1L,Premium
3959,Schneiderberg,Red,Portugal,Alentejo,Pinot Noir,2013,14.8,1.5L,High
3960,Belleza Fra,Sparkling,Germany,Mosel,Fetească Neagră,2007,13.9,0.75L,Low
3961,White Hawk Vineyard,White,France,Bordeaux,Riesling,2011,11.5,1.5L,Premium
3962,Vienna Hills,White,Germany,Mosel,Riesling,2005,15.0,0.75L,High
3963,Edicion Limitada,Sparkling,Romania,Dealu Mare,Pinot Noir,2006,13.5,1L,Medium
3964,Hallberg Vineyard,White,France,Burgundy,Merlot,2023,12.2,0.75L,Low
3965,Solutré,Dessert,France,Champagne,Cabernet Sauvignon,2001,11.8,0.75L,High
3966,La Bambina,Rosé,Germany,Mosel,Merlot,2020,15.0,0.75L,Premium
3967,Bokisch Vineyard,White,France,Provence,Fetească Neagră,2020,13.2,1.5L,Medium
3968,Mongris Riserva,White,Australia,Hunter Valley,Syrah,2001,11.2,1.5L,Medium
3969,Gamay,White,Australia,Hunter Valley,Fetească Neagră,2019,13.2,1.5L,Medium
3970,Nero Ossidiana,Rosé,Australia,Hunter Valley,Merlot,2020,12.9,1.5L,Low
3971,La Folie,Dessert,Italy,Piedmont,Merlot,2012,14.7,0.75L,Medium
3972,Corte Vaona,Rosé,Portugal,Alentejo,Sauvignon Blanc,2013,14.6,1.5L,Medium
3973,1772,Rosé,Germany,Mosel,Syrah,2021,13.2,1.5L,High
3974,Reserve Nellie Mae,White,Chile,Casablanca Valley,Chardonnay,2008,13.9,1.5L,Premium
3975,Tradition Premier Cru Brut,Dessert,Spain,Catalonia,Fetească Neagră,2014,14.2,1L,High
3976,Drum Canyon Vineyard,Sparkling,USA,Oregon,Fetească Neagră,2006,15.0,1L,High
3977,Estate Sangiovese Wildridge Vineyard Biodynamic Wine,White,Chile,Casablanca Valley,Merlot,2012,12.5,1.5L,Premium
3978,Edna Ranch Estate,Rosé,Chile,Casablanca Valley,Pinot Noir,2012,11.8,0.75L,High
3979,Dante Reserve,White,France,Burgundy,Tempranillo,2000,12.6,1.5L,Medium
3980,Nierstein Rehbach Spätlese,Dessert,Chile,Casablanca Valley,Sauvignon Blanc,2000,11.4,1.5L,High
3981,Block Selection Limari Reserve,Sparkling,Germany,Mosel,Pinot Noir,2014,12.0,1.5L,Premium
3982,Portola Springs Vineyard Estate,Dessert,Germany,Mosel,Malbec,2009,11.5,1.5L,Premium
3983,Hazard Hill,Dessert,USA,Oregon,Fetească Neagră,2015,13.3,1.5L,High
3984,LeNez,Rosé,Chile,Maipo Valley,Pinot Noir,2014,14.6,1L,Low
3985,The Farm Vineyards,White,Spain,Catalonia,Syrah,2003,14.9,1L,Low
3986,Pergole Vece,White,Spain,Catalonia,Riesling,2020,13.7,1.5L,Low
3987,Château la Fleur,White,Germany,Mosel,Riesling,2002,11.8,0.75L,Medium
3988,Aluvional,Rosé,Argentina,Salta,Sauvignon Blanc,2023,14.7,1L,Low
3989,Dollarhide Elevation,Dessert,Chile,Maipo Valley,Malbec,2006,14.7,0.75L,Premium
3990,Klausen,Rosé,Romania,Dealu Mare,Syrah,2021,14.6,1L,High
3991,Les Terres Blanches,Sparkling,Germany,Rheingau,Merlot,2004,13.4,0.75L,Low
3992,Marcellini Vineyard,Sparkling,Spain,Rioja,Chardonnay,2012,15.4,1L,Medium
3993,Graves La Grande Cuvée,Red,Chile,Maipo Valley,Riesling,2020,11.8,1.5L,Low
3994,Les Clavelles,Dessert,Argentina,Salta,Tempranillo,2002,13.9,1L,Premium
3995,Hallgartener Jungfer Spätlese,Red,Argentina,Salta,Pinot Noir,2011,11.9,1L,Premium
3996,Tenute di Altavilla,Sparkling,Romania,Cotnari,Chardonnay,2012,15.3,0.75L,Low
3997,Josep Foraster,Red,Germany,Rheingau,Syrah,2021,14.4,1L,Medium
3998,Norte,White,Argentina,Mendoza,Fetească Neagră,2020,12.1,1.5L,Medium
3999,Estate Grown Mother Rock,White,Romania,Cotnari,Malbec,2012,12.0,0.75L,High
4000,Cuvée Diane Elevé en Fûts de Chêne,White,Italy,Veneto,Riesling,2018,14.1,1L,Premium
4001,La Cruz Vineyard,Sparkling,Italy,Piedmont,Tempranillo,2006,11.9,1L,High
4002,Zinfandel Port III,Red,Chile,Casablanca Valley,Pinot Noir,2004,11.7,1L,Low
4003,‘Rough Justice' Red,Sparkling,Chile,Casablanca Valley,Cabernet Sauvignon,2021,14.3,1L,Premium
4004,Petit Rimauresq,White,Romania,Murfatlar,Pinot Noir,2005,14.5,1.5L,Medium
4005,Mountain,Sparkling,Chile,Maipo Valley,Cabernet Sauvignon,2005,11.7,1.5L,Premium
4006,Sileno,Dessert,Australia,Barossa Valley,Chardonnay,2009,13.6,1L,High
4007,Wise Guy,White,Germany,Rheingau,Pinot Noir,2016,13.7,1L,Premium
4008,Elkton Vineyard,Dessert,Spain,Rioja,Merlot,2021,15.1,0.75L,Low
4009,Rosé Brut Millesimato,White,Romania,Murfatlar,Pinot Noir,2000,14.9,0.75L,Premium
4010,Bacchus Vineyard Dewpoint,White,Spain,Rioja,Riesling,2002,13.6,1.5L,Premium
4011,Lieu-dit Les Fosses d'Hareng,Rosé,France,Bordeaux,Malbec,2023,11.7,0.75L,Premium
4012,Mora di Sassi,Red,USA,Oregon,Riesling,2007,13.4,0.75L,Low
4013,Seven Sleepers Siebenschlafer,Rosé,Spain,Catalonia,Cabernet Sauvignon,2022,11.3,0.75L,Premium
4014,Kurzberg,White,Romania,Dealu Mare,Riesling,2016,11.8,1.5L,Low
4015,Excellence,White,Romania,Dealu Mare,Cabernet Sauvignon,2013,15.2,1L,Premium
4016,Terra de Promissio Vineyard,Sparkling,Spain,Rioja,Chardonnay,2021,14.7,1.5L,Premium
4017,Companhia das Lezírias Samora,Sparkling,Portugal,Alentejo,Cabernet Sauvignon,2014,11.7,0.75L,High
4018,Beaune Teurons Premier Cru,White,Spain,Ribera del Duero,Fetească Neagră,2002,11.4,0.75L,Premium
4019,Courtney's,Rosé,Portugal,Alentejo,Sauvignon Blanc,2016,13.1,0.75L,High
4020,La Mezcla Roja,Red,USA,Oregon,Syrah,2012,11.5,0.75L,Medium
4021,Monteverro,White,Germany,Mosel,Tempranillo,2022,14.3,1.5L,Low
4022,Laureles,White,Germany,Rheingau,Syrah,2023,11.9,1.5L,Medium
4023,Solist,Sparkling,Italy,Tuscany,Syrah,2018,12.6,0.75L,High
4024,Bella Collina Vineyard Stiletto,Dessert,Germany,Rheingau,Merlot,2015,12.6,1.5L,High
4025,Cuvée Barrique,Dessert,Chile,Casablanca Valley,Pinot Noir,2003,12.9,1.5L,High
4026,Conquest,Dessert,Italy,Veneto,Malbec,2020,11.7,1L,High
4027,Evergreen Lek Vineyard Dry,Rosé,Germany,Rheingau,Riesling,2022,13.5,0.75L,High
4028,Solms Astor Cape Jazz Shiraz,White,Germany,Rheingau,Fetească Neagră,2020,13.1,1L,Premium
4029,Iperico,Sparkling,Romania,Cotnari,Chardonnay,2009,13.1,0.75L,Medium
4030,Oppenheimer Kabinett,Red,Portugal,Douro,Fetească Neagră,2012,12.5,0.75L,Premium
4031,Boushey Vineyard Secret Weapon,Red,Italy,Sicily,Merlot,2000,14.2,1L,Medium
4032,Honea Vineyard,White,Germany,Mosel,Merlot,2009,13.6,1L,High
4033,Rominger Ranch Red,White,France,Burgundy,Tempranillo,2003,11.6,1.5L,High
4034,Zeus,Red,Spain,Rioja,Fetească Neagră,2013,12.4,1.5L,Medium
4035,Nicolas Catena Zapata,White,Portugal,Alentejo,Cabernet Sauvignon,2012,12.7,1L,Low
4036,Les Lys,White,Italy,Veneto,Riesling,2013,14.9,0.75L,High
4037,Clos des Ursules Premier Cru,Dessert,Argentina,Salta,Pinot Noir,2015,12.4,0.75L,High
4038,Les Gryphées,White,Germany,Mosel,Pinot Noir,2009,12.8,1L,High
4039,Wetland Winemaker's Selection,Dessert,Chile,Casablanca Valley,Pinot Noir,2002,12.8,0.75L,Medium
4040,A La Cave,Red,Italy,Tuscany,Fetească Neagră,2006,11.4,0.75L,High
4041,Bogle Vineyards,White,France,Bordeaux,Riesling,2017,13.3,1.5L,Medium
4042,Les Deux Rives,Rosé,Argentina,Mendoza,Tempranillo,2018,13.7,1.5L,Low
4043,Silo Reserve,Sparkling,Argentina,Mendoza,Merlot,2020,11.2,0.75L,Medium
4044,Finca Pedregal Single Vineyard Barrancas Vineyards,Sparkling,France,Burgundy,Malbec,2018,15.4,1.5L,Medium
4045,Estate Fe Ciega Vineyard,Sparkling,Germany,Rheingau,Sauvignon Blanc,2018,13.7,1.5L,Medium
4046,Terra Chã,Red,Spain,Ribera del Duero,Pinot Noir,2019,12.9,0.75L,High
4047,Terre Arse Vergine,Dessert,Australia,Barossa Valley,Tempranillo,2012,12.9,1.5L,Medium
4048,Campore,Sparkling,Argentina,Salta,Chardonnay,2023,12.7,0.75L,Low
4049,Summer Dreams,Dessert,USA,Oregon,Sauvignon Blanc,2023,15.1,1L,High
4050,Premier Cru Beaumonts,Dessert,USA,Oregon,Merlot,2001,15.5,0.75L,Premium
4051,Rosé of Virginia,Sparkling,Australia,Hunter Valley,Tempranillo,2012,13.2,0.75L,Low
4052,Freiberg,Dessert,Italy,Sicily,Chardonnay,2008,13.4,1L,High
4053,Santa Cruz Mountains Estate,Sparkling,Portugal,Alentejo,Fetească Neagră,2019,11.1,1.5L,Premium
4054,Scarrone Vigna Mandorlo,White,Germany,Rheingau,Pinot Noir,2007,13.7,1L,Medium
4055,Trebella,Rosé,Italy,Veneto,Chardonnay,2019,13.3,1.5L,Low
4056,Founders Estate,Sparkling,France,Champagne,Sauvignon Blanc,2012,13.3,1.5L,High
4057,Schenkenbichl,Sparkling,Romania,Murfatlar,Syrah,2004,15.5,1.5L,Low
4058,Pet Nat Method Ancestral Bassi Vineyard,Sparkling,Portugal,Alentejo,Sauvignon Blanc,2010,14.9,0.75L,High
4059,Rosado de Lágrima,Sparkling,Chile,Casablanca Valley,Syrah,2019,12.6,1L,High
4060,Ruby Leigh Red Wine,White,Italy,Veneto,Fetească Neagră,2003,15.3,1L,Premium
4061,Cuvée Speciale,White,Romania,Murfatlar,Chardonnay,2006,14.0,1L,Low
4062,Mana,Rosé,Argentina,Salta,Riesling,2003,12.9,0.75L,Low
4063,C Blanc du Castel Kosher,Dessert,Argentina,Mendoza,Tempranillo,2023,12.5,1.5L,Medium
4064,Maceració Carbónica Garnatxa Negra,Red,Italy,Veneto,Fetească Neagră,2009,13.0,1.5L,Premium
4065,Decima Aurea,Red,Romania,Dealu Mare,Chardonnay,2023,13.7,0.75L,High
4066,Marquês de Marialva,White,Spain,Rioja,Merlot,2022,11.6,1L,Low
4067,Riserva Ducale Oro Gran Selezione,Rosé,Spain,Rioja,Pinot Noir,2007,14.1,1.5L,Low
4068,Gran Misterio,White,Spain,Catalonia,Riesling,2005,12.8,1L,Premium
4069,Cà Visco,Red,Portugal,Douro,Chardonnay,2023,11.0,1.5L,Premium
4070,The Vortex,Rosé,Argentina,Mendoza,Fetească Neagră,2012,12.8,1L,High
4071,Jassarte,Red,USA,Oregon,Sauvignon Blanc,2008,14.8,0.75L,High
4072,Abbey Ridge Vineyard,Red,USA,Sonoma,Tempranillo,2012,12.9,1L,Medium
4073,Cuvée des Moines Brut Rosé,White,Australia,Barossa Valley,Cabernet Sauvignon,2000,11.9,0.75L,Premium
4074,Vin Gris of Pinot Noir,Red,Australia,Barossa Valley,Fetească Neagră,2004,14.9,1.5L,Premium
4075,Vertice Apalta Vineyards,Sparkling,USA,Napa Valley,Cabernet Sauvignon,2012,11.5,1.5L,High
4076,Buriano,Red,Australia,Hunter Valley,Sauvignon Blanc,2020,13.4,0.75L,Low
4077,Rosenberg Vieilles Vignes,Rosé,Argentina,Salta,Fetească Neagră,2018,11.9,1L,Low
4078,Ecos de Rulo Single Vineyard El Rulo Estate,Rosé,USA,Sonoma,Malbec,2014,13.9,1.5L,High
4079,Barbazzale,Sparkling,Chile,Maipo Valley,Sauvignon Blanc,2006,13.8,0.75L,Low
4080,Codru,White,Portugal,Alentejo,Chardonnay,2003,14.0,1.5L,Low
4081,Tocai Italiano,White,Germany,Mosel,Sauvignon Blanc,2021,13.0,1L,Premium
4082,Melbury,Sparkling,Chile,Casablanca Valley,Fetească Neagră,2005,12.7,0.75L,Low
4083,Impérial Brut Rosé,Sparkling,Spain,Ribera del Duero,Sauvignon Blanc,2000,13.6,1L,Low
4084,Quinta do Alqueve Tradicional,White,France,Champagne,Sauvignon Blanc,2020,12.9,1.5L,High
4085,La Petite Grace,Red,Romania,Cotnari,Riesling,2010,11.7,1.5L,Medium
4086,Grand Reserve Limited Edition,White,USA,Sonoma,Tempranillo,2016,15.1,1.5L,Medium
4087,The Bishop of Riesling,Dessert,Argentina,Salta,Malbec,2004,14.9,0.75L,High
4088,Fireside,Red,Romania,Dealu Mare,Chardonnay,2006,15.2,1L,High
4089,The Illusionist,Sparkling,Romania,Murfatlar,Syrah,2013,14.2,0.75L,High
4090,Niersteiner Bildstock Kabinett,Dessert,Romania,Cotnari,Fetească Neagră,2011,13.6,0.75L,High
4091,GT-S Grand Terroir,Sparkling,Germany,Mosel,Chardonnay,2016,13.3,1L,High
4092,Slow Lane,Rosé,Spain,Catalonia,Chardonnay,2021,12.4,0.75L,Premium
4093,Magill Estate,Rosé,Romania,Dealu Mare,Tempranillo,2010,13.4,1L,Medium
4094,474,Red,Romania,Dealu Mare,Pinot Noir,2019,14.5,1L,Low
4095,Marinus,Rosé,Italy,Tuscany,Tempranillo,2017,13.6,1.5L,Low
4096,Trece and Greg's Vineyard,Rosé,USA,Napa Valley,Riesling,2015,12.7,1.5L,Premium
4097,Luckenwald,Rosé,Romania,Dealu Mare,Chardonnay,2018,11.5,1L,High
4098,Les Vaudevey,Rosé,Argentina,Mendoza,Chardonnay,2001,13.0,1.5L,Medium
4099,Filippone,Red,Australia,Barossa Valley,Malbec,2006,14.3,1.5L,High
4100,Vieille Eglise Réserve,Sparkling,Australia,Hunter Valley,Syrah,2019,14.3,1L,Medium
4101,Le Pavé,Dessert,Portugal,Douro,Malbec,2012,12.2,1L,Premium
4102,Toh!,Sparkling,Portugal,Alentejo,Sauvignon Blanc,2001,11.1,1L,Medium
4103,Cuvée de Flars,Red,Romania,Cotnari,Malbec,2000,13.2,1L,Medium
4104,Lytton Springs,Red,Italy,Tuscany,Syrah,2008,13.7,0.75L,High
4105,Joughin Vineyard,White,Italy,Veneto,Chardonnay,2015,15.0,1.5L,Medium
4106,Goldmuskateller,Rosé,Germany,Mosel,Sauvignon Blanc,2015,11.1,1L,Premium
4107,The Lost Barrel,Sparkling,France,Burgundy,Cabernet Sauvignon,2000,11.4,1.5L,Low
4108,Serrig Schloss Saarsteiner Kabinett,Dessert,France,Champagne,Merlot,2016,12.0,1.5L,Medium
4109,Hall Ranch,Red,Romania,Dealu Mare,Tempranillo,2009,13.3,0.75L,High
4110,Il Quarto Riserva,Rosé,Romania,Dealu Mare,Chardonnay,2013,11.1,1L,Medium
4111,Dut'Un,Rosé,Chile,Maipo Valley,Sauvignon Blanc,2018,14.9,1.5L,Medium
4112,Maldonado Vineyard,Sparkling,Germany,Mosel,Syrah,2016,12.2,0.75L,Premium
4113,Bug Juice,Rosé,Argentina,Salta,Fetească Neagră,2005,13.8,1.5L,High
4114,Marquis de Laguiche Morgeot Premier Cru,Dessert,Portugal,Alentejo,Malbec,2003,14.1,0.75L,Low
4115,Jonquil Vineyard,Rosé,Chile,Maipo Valley,Tempranillo,2022,13.8,0.75L,Medium
4116,Hundspoint,Red,Chile,Maipo Valley,Pinot Noir,2022,12.8,1L,High
4117,Sandoval Vineyard,White,Italy,Piedmont,Malbec,2018,15.3,1L,Low
4118,Moonridge Vineyards,Sparkling,Germany,Rheingau,Chardonnay,2019,11.4,1.5L,High
4119,Almendros Single Vineyard,Red,Australia,Hunter Valley,Cabernet Sauvignon,2023,14.2,1.5L,Medium
4120,Per'e Palummo,Sparkling,France,Burgundy,Pinot Noir,2006,12.2,0.75L,Medium
4121,Passerose,Red,Italy,Piedmont,Pinot Noir,2003,14.2,1L,Medium
4122,French Camp,Red,Spain,Catalonia,Pinot Noir,2010,15.3,1.5L,Medium
4123,Single Vineyard Gran Reserva,Sparkling,France,Provence,Merlot,2003,13.2,1.5L,Low
4124,Cuvée No. 439,Rosé,Australia,Hunter Valley,Fetească Neagră,2013,11.8,0.75L,Low
4125,Gamache Vineyards,Dessert,Chile,Casablanca Valley,Merlot,2007,12.3,1L,Premium
4126,Tori Vineyard,Dessert,Australia,Barossa Valley,Sauvignon Blanc,2010,11.7,1.5L,High
4127,Libatio Lunae,Sparkling,France,Champagne,Sauvignon Blanc,2022,13.4,1.5L,Premium
4128,Cote a Cote,Red,France,Provence,Cabernet Sauvignon,2022,11.8,0.75L,Medium
4129,Jakkalsfontein,Sparkling,Spain,Ribera del Duero,Cabernet Sauvignon,2005,15.4,1L,Medium
4130,Manapetra,Dessert,Romania,Cotnari,Pinot Noir,2020,11.4,0.75L,Medium
4131,Etiqueta Verde,Rosé,Romania,Cotnari,Merlot,2023,11.6,1L,Medium
4132,Limited Release Wolfkloof,Dessert,Romania,Dealu Mare,Riesling,2019,11.3,0.75L,Low
4133,Fontal Crianza,Sparkling,France,Burgundy,Riesling,2020,15.1,0.75L,Premium
4134,Angialis,Dessert,USA,Sonoma,Cabernet Sauvignon,2000,14.0,1L,Medium
4135,Vat 47,Red,Romania,Murfatlar,Chardonnay,2019,12.9,1L,Low
4136,Alla Prima,Rosé,Portugal,Alentejo,Fetească Neagră,2016,14.0,1L,Premium
4137,Novelle Vague Nummer 4 Trockenbeerenauslese,Red,Argentina,Mendoza,Sauvignon Blanc,2012,14.8,1.5L,Premium
4138,Stone River Red Wine,Red,Spain,Rioja,Sauvignon Blanc,2013,13.8,1.5L,Low
4139,Réserve Brut Rosé,Dessert,Germany,Rheingau,Malbec,2001,12.9,1.5L,Low
4140,13,Rosé,France,Burgundy,Cabernet Sauvignon,2003,11.6,0.75L,Premium
4141,Peay Vineyard,Sparkling,Argentina,Salta,Pinot Noir,2008,14.4,1.5L,Medium
4142,Bell Mountain Ranch Red,Dessert,France,Provence,Chardonnay,2014,11.8,0.75L,Premium
4143,José de Sousa,Dessert,Germany,Rheingau,Pinot Noir,2012,11.4,1.5L,High
4144,Aione,Dessert,Spain,Ribera del Duero,Cabernet Sauvignon,2021,13.0,1.5L,High
4145,The Postmistress Blanc de Blanc,White,Spain,Rioja,Chardonnay,2013,11.4,1.5L,High
4146,Cupids Arrow,Rosé,Argentina,Salta,Tempranillo,2022,14.8,0.75L,Medium
4147,Richard McDowell Vineyard,Sparkling,USA,Oregon,Tempranillo,2019,11.9,0.75L,Premium
4148,Taberner,Dessert,Chile,Maipo Valley,Tempranillo,2015,14.5,1L,Medium
4149,Stanly Ranch Estate,White,Chile,Casablanca Valley,Malbec,2017,13.1,0.75L,Premium
4150,El CabRhône,White,France,Bordeaux,Fetească Neagră,2008,12.4,0.75L,Medium
4151,Camp du Rouss,White,France,Burgundy,Tempranillo,2003,14.9,1.5L,Medium
4152,Eagle Bay,Red,Germany,Rheingau,Tempranillo,2012,13.0,0.75L,Medium
4153,Grand Cru Vorbourg,Rosé,Germany,Rheingau,Malbec,2004,13.5,1L,Low
4154,Grotte Alte,White,France,Provence,Chardonnay,2016,11.4,1.5L,Premium
4155,Mo Jo Twenty-Three Barrels,White,Italy,Sicily,Chardonnay,2011,14.5,1L,High
4156,Donna Lisa Riserva,Sparkling,Spain,Rioja,Cabernet Sauvignon,2018,14.8,1L,Premium
4157,Sawyer Lindquist Vineyard Sonnie's,Rosé,Romania,Dealu Mare,Tempranillo,2001,11.3,1.5L,Low
4158,Lounge,White,Chile,Maipo Valley,Malbec,2020,11.3,1L,Low
4159,Caspagnolo,Dessert,Romania,Cotnari,Tempranillo,2001,14.0,1L,Low
4160,Chavez-Leeds Vineyard,Red,Chile,Maipo Valley,Tempranillo,2018,11.0,0.75L,Medium
4161,Le Boisclair,Sparkling,Italy,Tuscany,Syrah,2018,11.6,0.75L,Premium
4162,Ribeiro Santo,Sparkling,Portugal,Alentejo,Malbec,2001,15.2,1L,Premium
4163,Trittenheimer Apotheke Spätlese*,Red,USA,Sonoma,Cabernet Sauvignon,2021,14.8,1L,Premium
4164,Garrafeira,Rosé,Romania,Cotnari,Pinot Noir,2003,13.3,1L,Premium
4165,JK's,Rosé,Portugal,Alentejo,Fetească Neagră,2021,12.8,0.75L,Medium
4166,La Forcadière,Rosé,Portugal,Douro,Merlot,2022,14.2,1L,Premium
4167,Fiorfiore,Sparkling,Germany,Rheingau,Merlot,2020,15.3,1.5L,Premium
4168,Enrico IV Bianco,Red,Portugal,Alentejo,Chardonnay,2001,11.3,1L,Low
4169,Vom Vogelsang,Sparkling,Spain,Rioja,Chardonnay,2004,14.2,1.5L,Medium
4170,Trail Boss,Red,Italy,Tuscany,Fetească Neagră,2015,11.6,1L,Medium
4171,Artist Collection,Rosé,Italy,Piedmont,Tempranillo,2004,12.7,0.75L,Low
4172,Montespinato,Sparkling,Spain,Catalonia,Malbec,2013,14.8,0.75L,Premium
4173,Château Montus Prestige,Sparkling,USA,Napa Valley,Merlot,2010,13.0,1L,High
4174,Pago la Jara,Dessert,Argentina,Mendoza,Riesling,2013,11.8,1L,Medium
4175,Castel Cerino,Dessert,Romania,Murfatlar,Sauvignon Blanc,2009,13.6,1L,Premium
4176,7 Percent,Rosé,Argentina,Mendoza,Chardonnay,2006,11.7,1.5L,High
4177,Chartron et Trébuchet Cuvée La Chaume,Sparkling,Romania,Murfatlar,Syrah,2014,14.6,1.5L,Premium
4178,3 Stones Niederhäuser Dry,Sparkling,Spain,Catalonia,Cabernet Sauvignon,2019,15.2,0.75L,Low
4179,Sabazio,Sparkling,Portugal,Alentejo,Syrah,2022,12.2,0.75L,Medium
4180,Cuvée Anne-Laure,Rosé,Spain,Rioja,Merlot,2017,14.1,1.5L,High
4181,The Foraging Boars',Red,Chile,Maipo Valley,Sauvignon Blanc,2014,11.0,1L,Low
